session_id,user_id,flight_id,origin,destination,action,relevance,utility_gt,position_shown
S00001669,U00168,FL030508,Delhi,Hyderabad,click,1,0.7352,1
S00001669,U00168,FL033266,Delhi,Hyderabad,ignore,0,0.7469,2
S00001669,U00168,FL029548,Delhi,Hyderabad,click,1,0.5951,3
S00001669,U00168,FL031034,Delhi,Hyderabad,ignore,0,0.6561,4
S00001669,U00168,FL031790,Delhi,Hyderabad,ignore,0,0.5607,5
S00001669,U00168,FL032463,Delhi,Hyderabad,click,1,0.5736,6
S00001669,U00168,FL032717,Delhi,Hyderabad,ignore,0,0.7023,7
S00001669,U00168,FL034780,Delhi,Hyderabad,click,1,0.5736,8
S00001669,U00168,FL033944,Delhi,Hyderabad,click,1,0.5746,9
S00001669,U00168,FL221405,Delhi,Hyderabad,ignore,0,0.5568,10
S00001670,U00168,FL014979,Delhi,Bangalore,click,1,0.5687,0
S00001670,U00168,FL012219,Delhi,Bangalore,ignore,0,0.7084,1
S00001670,U00168,FL018288,Delhi,Bangalore,click,1,0.8308,2
S00001670,U00168,FL013602,Delhi,Bangalore,click,1,0.6079,3
S00001670,U00168,FL214289,Delhi,Bangalore,book,2,0.6603,4
S00001670,U00168,FL214917,Delhi,Bangalore,click,1,0.6514,5
S00001670,U00168,FL213310,Delhi,Bangalore,click,1,0.6464,6
S00001670,U00168,FL017744,Delhi,Bangalore,click,1,0.6888,7
S00001670,U00168,FL012549,Delhi,Bangalore,click,1,0.5769,8
S00001670,U00168,FL015498,Delhi,Bangalore,click,1,0.7039,9
S00001670,U00168,FL212221,Delhi,Bangalore,click,1,0.6255,10
S00001671,U00168,FL062841,Mumbai,Kolkata,book,2,0.6761,0
S00001671,U00168,FL069475,Mumbai,Kolkata,ignore,0,0.563,1
S00001671,U00168,FL236956,Mumbai,Kolkata,click,1,0.4926,2
S00001671,U00168,FL064179,Mumbai,Kolkata,ignore,0,0.5772,3
S00001671,U00168,FL063631,Mumbai,Kolkata,click,1,0.7325,4
S00001671,U00168,FL065879,Mumbai,Kolkata,click,1,0.5531,5
S00001671,U00168,FL062925,Mumbai,Kolkata,click,1,0.6994,6
S00001671,U00168,FL063817,Mumbai,Kolkata,click,1,0.5764,7
S00001671,U00168,FL235666,Mumbai,Kolkata,click,1,0.5401,8
S00001671,U00168,FL065598,Mumbai,Kolkata,click,1,0.597,9
S00001672,U00168,FL037864,Delhi,Chennai,click,1,0.5957,0
S00001672,U00168,FL222511,Delhi,Chennai,ignore,0,0.4657,1
S00001672,U00168,FL224664,Delhi,Chennai,ignore,0,0.451,2
S00001672,U00168,FL224634,Delhi,Chennai,click,1,0.6061,3
S00001672,U00168,FL035641,Delhi,Chennai,click,1,0.5973,4
S00001672,U00168,FL037974,Delhi,Chennai,click,1,0.6534,5
S00001672,U00168,FL223243,Delhi,Chennai,click,1,0.6605,6
S00001672,U00168,FL042322,Delhi,Chennai,ignore,0,0.5603,7
S00001672,U00168,FL040395,Delhi,Chennai,click,1,0.6534,8
S00001672,U00168,FL041741,Delhi,Chennai,click,1,0.4664,9
S00001672,U00168,FL223963,Delhi,Chennai,click,1,0.648,10
S00001673,U00168,FL085308,Bangalore,Delhi,click,1,0.5322,0
S00001673,U00168,FL091690,Bangalore,Delhi,click,1,0.5368,1
S00001673,U00168,FL086040,Bangalore,Delhi,click,1,0.5854,2
S00001673,U00168,FL084990,Bangalore,Delhi,ignore,0,0.6753,3
S00001673,U00168,FL093882,Bangalore,Delhi,click,1,0.7586,4
S00001673,U00168,FL088646,Bangalore,Delhi,ignore,0,0.4952,5
S00001673,U00168,FL090763,Bangalore,Delhi,book,2,0.8314,6
S00001673,U00168,FL092684,Bangalore,Delhi,click,1,0.8318,7
S00001673,U00168,FL246535,Bangalore,Delhi,ignore,0,0.6668,8
S00001674,U00168,FL113984,Bangalore,Hyderabad,click,1,0.7149,0
S00001674,U00168,FL257531,Bangalore,Hyderabad,book,2,0.6799,1
S00001674,U00168,FL256113,Bangalore,Hyderabad,click,1,0.4725,2
S00001674,U00168,FL256474,Bangalore,Hyderabad,click,1,0.6437,3
S00001674,U00168,FL256085,Bangalore,Hyderabad,click,1,0.6545,4
S00001674,U00168,FL256055,Bangalore,Hyderabad,click,1,0.6479,5
S00001674,U00168,FL111379,Bangalore,Hyderabad,ignore,0,0.6887,6
S00001675,U00168,FL088541,Bangalore,Delhi,click,1,0.7241,0
S00001675,U00168,FL085139,Bangalore,Delhi,book,2,0.5921,1
S00001675,U00168,FL090732,Bangalore,Delhi,ignore,0,0.567,2
S00001675,U00168,FL086975,Bangalore,Delhi,ignore,0,0.5727,3
S00001675,U00168,FL091115,Bangalore,Delhi,click,1,0.7299,4
S00001675,U00168,FL088365,Bangalore,Delhi,ignore,0,0.5881,5
S00001675,U00168,FL245966,Bangalore,Delhi,click,1,0.6519,6
S00001676,U00168,FL035329,Delhi,Hyderabad,click,1,0.6968,0
S00001676,U00168,FL031505,Delhi,Hyderabad,book,2,0.595,1
S00001676,U00168,FL030384,Delhi,Hyderabad,ignore,0,0.7603,2
S00001676,U00168,FL030705,Delhi,Hyderabad,click,1,0.5773,3
S00001676,U00168,FL030590,Delhi,Hyderabad,click,1,0.5578,4
S00001676,U00168,FL032643,Delhi,Hyderabad,click,1,0.5711,5
S00001676,U00168,FL221847,Delhi,Hyderabad,ignore,0,0.4591,6
S00001676,U00168,FL220726,Delhi,Hyderabad,click,1,0.6642,7
S00001676,U00168,FL029815,Delhi,Hyderabad,click,1,0.5696,8
S00001676,U00168,FL032469,Delhi,Hyderabad,click,1,0.583,9
S00001676,U00168,FL029282,Delhi,Hyderabad,click,1,0.5433,10
S00001676,U00168,FL221347,Delhi,Hyderabad,click,1,0.5355,11
S00001676,U00168,FL219641,Delhi,Hyderabad,ignore,0,0.5199,12
S00001676,U00168,FL031365,Delhi,Hyderabad,ignore,0,0.5397,13
S00001677,U00168,FL224829,Delhi,Chennai,click,1,0.6335,0
S00001677,U00168,FL041809,Delhi,Chennai,click,1,0.5657,1
S00001677,U00168,FL222542,Delhi,Chennai,click,1,0.6904,2
S00001677,U00168,FL224282,Delhi,Chennai,click,1,0.6624,3
S00001677,U00168,FL042171,Delhi,Chennai,click,1,0.5689,4
S00001677,U00168,FL223117,Delhi,Chennai,click,1,0.479,5
S00001677,U00168,FL040228,Delhi,Chennai,book,2,0.6804,6
S00001677,U00168,FL223741,Delhi,Chennai,ignore,0,0.451,7
S00001677,U00168,FL222295,Delhi,Chennai,click,1,0.8016,8
S00001677,U00168,FL222927,Delhi,Chennai,ignore,0,0.4722,9
S00001677,U00168,FL038082,Delhi,Chennai,ignore,0,0.5381,10
S00001677,U00168,FL222076,Delhi,Chennai,ignore,0,0.6291,11
S00001678,U00168,FL028800,Delhi,Hyderabad,click,1,0.6838,0
S00001678,U00168,FL033030,Delhi,Hyderabad,click,1,0.5682,1
S00001678,U00168,FL220237,Delhi,Hyderabad,ignore,0,0.6568,2
S00001678,U00168,FL033292,Delhi,Hyderabad,book,2,0.6994,3
S00001678,U00168,FL221770,Delhi,Hyderabad,click,1,0.4735,4
S00001678,U00168,FL220178,Delhi,Hyderabad,click,1,0.6116,5
S00001678,U00168,FL035071,Delhi,Hyderabad,click,1,0.8364,6
S00001678,U00168,FL033903,Delhi,Hyderabad,click,1,0.5722,7
S00001679,U00169,FL032562,Delhi,Hyderabad,ignore,0,0.4713,0
S00001679,U00169,FL030503,Delhi,Hyderabad,ignore,0,0.5013,1
S00001679,U00169,FL033020,Delhi,Hyderabad,click,1,0.4487,2
S00001679,U00169,FL033027,Delhi,Hyderabad,click,1,0.6692,3
S00001679,U00169,FL221170,Delhi,Hyderabad,click,1,0.6192,4
S00001679,U00169,FL220575,Delhi,Hyderabad,click,1,0.5415,5
S00001679,U00169,FL029503,Delhi,Hyderabad,book,2,0.4819,6
S00001679,U00169,FL034703,Delhi,Hyderabad,click,1,0.4441,7
S00001679,U00169,FL028925,Delhi,Hyderabad,click,1,0.6318,8
S00001679,U00169,FL032395,Delhi,Hyderabad,click,1,0.4801,9
S00001679,U00169,FL031504,Delhi,Hyderabad,ignore,0,0.5274,10
S00001679,U00169,FL030188,Delhi,Hyderabad,ignore,0,0.51,11
S00001680,U00169,FL195784,Chennai,Bangalore,click,1,0.6551,0
S00001680,U00169,FL195472,Chennai,Bangalore,ignore,0,0.6555,1
S00001680,U00169,FL196357,Chennai,Bangalore,click,1,0.4797,2
S00001680,U00169,FL195401,Chennai,Bangalore,ignore,0,0.4867,3
S00001680,U00169,FL194066,Chennai,Bangalore,ignore,0,0.5017,4
S00001680,U00169,FL196306,Chennai,Bangalore,ignore,0,0.6402,5
S00001680,U00169,FL194730,Chennai,Bangalore,click,1,0.4042,6
S00001680,U00169,FL294650,Chennai,Bangalore,click,1,0.5784,7
S00001680,U00169,FL293776,Chennai,Bangalore,ignore,0,0.5971,8
S00001680,U00169,FL194480,Chennai,Bangalore,ignore,0,0.4913,9
S00001680,U00169,FL195451,Chennai,Bangalore,click,1,0.511,10
S00001680,U00169,FL293918,Chennai,Bangalore,click,1,0.5216,11
S00001680,U00169,FL195339,Chennai,Bangalore,click,1,0.4909,12
S00001680,U00169,FL193999,Chennai,Bangalore,click,1,0.3927,13
S00001681,U00169,FL296194,Chennai,Kolkata,click,1,0.5972,0
S00001681,U00169,FL296315,Chennai,Kolkata,book,2,0.6067,1
S00001681,U00169,FL198707,Chennai,Kolkata,ignore,0,0.5065,2
S00001681,U00169,FL201060,Chennai,Kolkata,click,1,0.4647,3
S00001681,U00169,FL200792,Chennai,Kolkata,ignore,0,0.4482,4
S00001681,U00169,FL202446,Chennai,Kolkata,click,1,0.4458,5
S00001681,U00169,FL202507,Chennai,Kolkata,ignore,0,0.479,6
S00001681,U00169,FL200905,Chennai,Kolkata,click,1,0.6342,7
S00001682,U00169,FL121568,Kolkata,Delhi,ignore,0,0.496,0
S00001682,U00169,FL121269,Kolkata,Delhi,click,1,0.4412,1
S00001682,U00169,FL124902,Kolkata,Delhi,click,1,0.5254,2
S00001682,U00169,FL263470,Kolkata,Delhi,ignore,0,0.5798,3
S00001682,U00169,FL263094,Kolkata,Delhi,click,1,0.733,4
S00001682,U00169,FL262242,Kolkata,Delhi,ignore,0,0.5241,5
S00001682,U00169,FL119828,Kolkata,Delhi,click,1,0.5101,6
S00001682,U00169,FL262673,Kolkata,Delhi,click,1,0.5485,7
S00001682,U00169,FL121796,Kolkata,Delhi,click,1,0.63,8
S00001682,U00169,FL127126,Kolkata,Delhi,ignore,0,0.4815,9
S00001682,U00169,FL125935,Kolkata,Delhi,ignore,0,0.5173,10
S00001682,U00169,FL123818,Kolkata,Delhi,ignore,0,0.78,11
S00001682,U00169,FL262014,Kolkata,Delhi,ignore,0,0.5192,12
S00001683,U00169,FL045083,Mumbai,Delhi,book,2,0.6291,0
S00001683,U00169,FL048494,Mumbai,Delhi,ignore,0,0.4797,1
S00001683,U00169,FL048672,Mumbai,Delhi,click,1,0.6351,2
S00001683,U00169,FL227642,Mumbai,Delhi,ignore,0,0.592,3
S00001683,U00169,FL044664,Mumbai,Delhi,click,1,0.647,4
S00001683,U00169,FL228196,Mumbai,Delhi,click,1,0.7395,5
S00001683,U00169,FL226790,Mumbai,Delhi,ignore,0,0.5646,6
S00001684,U00169,FL205032,Chennai,Hyderabad,ignore,0,0.5066,0
S00001684,U00169,FL206597,Chennai,Hyderabad,ignore,0,0.536,1
S00001684,U00169,FL206286,Chennai,Hyderabad,click,1,0.5235,2
S00001684,U00169,FL204707,Chennai,Hyderabad,click,1,0.4401,3
S00001684,U00169,FL203713,Chennai,Hyderabad,click,1,0.509,4
S00001684,U00169,FL299996,Chennai,Hyderabad,click,1,0.5871,5
S00001684,U00169,FL299335,Chennai,Hyderabad,ignore,0,0.5428,6
S00001685,U00169,FL206836,Delhi,Mumbai,click,1,0.5413,0
S00001685,U00169,FL005120,Delhi,Mumbai,click,1,0.7823,1
S00001685,U00169,FL007469,Delhi,Mumbai,book,2,0.7672,2
S00001685,U00169,FL210292,Delhi,Mumbai,click,1,0.5768,3
S00001685,U00169,FL006731,Delhi,Mumbai,click,1,0.5188,4
S00001685,U00169,FL003677,Delhi,Mumbai,click,1,0.4993,5
S00001685,U00169,FL211448,Delhi,Mumbai,click,1,0.728,6
S00001686,U00170,FL176001,Hyderabad,Kolkata,ignore,0,0.566,0
S00001686,U00170,FL173867,Hyderabad,Kolkata,click,1,0.5536,1
S00001686,U00170,FL172380,Hyderabad,Kolkata,click,1,0.5501,2
S00001686,U00170,FL171049,Hyderabad,Kolkata,ignore,0,0.4785,3
S00001686,U00170,FL284679,Hyderabad,Kolkata,click,1,0.5369,4
S00001686,U00170,FL284129,Hyderabad,Kolkata,click,1,0.5142,5
S00001686,U00170,FL284789,Hyderabad,Kolkata,ignore,0,0.5205,6
S00001687,U00170,FL175374,Hyderabad,Kolkata,click,1,0.4879,0
S00001687,U00170,FL171400,Hyderabad,Kolkata,click,1,0.5482,1
S00001687,U00170,FL172928,Hyderabad,Kolkata,ignore,0,0.5653,2
S00001687,U00170,FL175892,Hyderabad,Kolkata,ignore,0,0.5658,3
S00001687,U00170,FL283944,Hyderabad,Kolkata,ignore,0,0.484,4
S00001687,U00170,FL174985,Hyderabad,Kolkata,ignore,0,0.5562,5
S00001687,U00170,FL284461,Hyderabad,Kolkata,click,1,0.527,6
S00001687,U00170,FL284054,Hyderabad,Kolkata,click,1,0.5075,7
S00001687,U00170,FL175286,Hyderabad,Kolkata,click,1,0.5512,8
S00001687,U00170,FL175794,Hyderabad,Kolkata,ignore,0,0.5574,9
S00001688,U00170,FL181569,Chennai,Delhi,click,1,0.5057,0
S00001688,U00170,FL184271,Chennai,Delhi,click,1,0.5864,1
S00001688,U00170,FL186920,Chennai,Delhi,click,1,0.562,2
S00001688,U00170,FL182880,Chennai,Delhi,book,2,0.5636,3
S00001688,U00170,FL182895,Chennai,Delhi,click,1,0.5043,4
S00001688,U00170,FL184206,Chennai,Delhi,ignore,0,0.5862,5
S00001688,U00170,FL183558,Chennai,Delhi,ignore,0,0.5852,6
S00001688,U00170,FL184175,Chennai,Delhi,ignore,0,0.5592,7
S00001688,U00170,FL182754,Chennai,Delhi,click,1,0.5558,8
S00001688,U00170,FL184038,Chennai,Delhi,click,1,0.5066,9
S00001688,U00170,FL181503,Chennai,Delhi,click,1,0.6831,10
S00001688,U00170,FL288022,Chennai,Delhi,click,1,0.5767,11
S00001688,U00170,FL184011,Chennai,Delhi,click,1,0.531,12
S00001689,U00170,FL056457,Mumbai,Bangalore,click,1,0.546,0
S00001689,U00170,FL056423,Mumbai,Bangalore,ignore,0,0.4862,1
S00001689,U00170,FL230264,Mumbai,Bangalore,ignore,0,0.5326,2
S00001689,U00170,FL056311,Mumbai,Bangalore,click,1,0.5031,3
S00001689,U00170,FL234062,Mumbai,Bangalore,book,2,0.5783,4
S00001690,U00170,FL144045,Kolkata,Hyderabad,click,1,0.4911,0
S00001690,U00170,FL142917,Kolkata,Hyderabad,ignore,0,0.5628,1
S00001690,U00170,FL143680,Kolkata,Hyderabad,ignore,0,0.5382,2
S00001690,U00170,FL143020,Kolkata,Hyderabad,book,2,0.4961,3
S00001690,U00170,FL143204,Kolkata,Hyderabad,click,1,0.4518,4
S00001690,U00170,FL270383,Kolkata,Hyderabad,ignore,0,0.5114,5
S00001690,U00170,FL272241,Kolkata,Hyderabad,click,1,0.5228,6
S00001690,U00170,FL270962,Kolkata,Hyderabad,click,1,0.5449,7
S00001690,U00170,FL146507,Kolkata,Hyderabad,click,1,0.5504,8
S00001690,U00170,FL272539,Kolkata,Hyderabad,ignore,0,0.4882,9
S00001691,U00170,FL213400,Delhi,Bangalore,click,1,0.5731,0
S00001691,U00170,FL011117,Delhi,Bangalore,click,1,0.6828,1
S00001691,U00170,FL011709,Delhi,Bangalore,ignore,0,0.578,2
S00001691,U00170,FL214105,Delhi,Bangalore,click,1,0.6033,3
S00001691,U00170,FL012317,Delhi,Bangalore,ignore,0,0.6828,4
S00001691,U00170,FL214156,Delhi,Bangalore,click,1,0.5613,5
S00001691,U00170,FL010987,Delhi,Bangalore,click,1,0.5577,6
S00001691,U00170,FL214975,Delhi,Bangalore,click,1,0.5464,7
S00001691,U00170,FL019008,Delhi,Bangalore,ignore,0,0.4619,8
S00001692,U00171,FL024126,Delhi,Kolkata,click,1,0.792,0
S00001692,U00171,FL024196,Delhi,Kolkata,book,2,0.7852,1
S00001692,U00171,FL023923,Delhi,Kolkata,click,1,0.8116,2
S00001692,U00171,FL028653,Delhi,Kolkata,click,1,0.8882,3
S00001692,U00171,FL020247,Delhi,Kolkata,click,1,0.8091,4
S00001692,U00171,FL022737,Delhi,Kolkata,click,1,0.6902,5
S00001692,U00171,FL022569,Delhi,Kolkata,click,1,0.7747,6
S00001692,U00171,FL217692,Delhi,Kolkata,ignore,0,0.6309,7
S00001693,U00171,FL150395,Kolkata,Chennai,click,1,0.9539,0
S00001693,U00171,FL272748,Kolkata,Chennai,ignore,0,0.3118,1
S00001693,U00171,FL149094,Kolkata,Chennai,click,1,0.6536,2
S00001693,U00171,FL148714,Kolkata,Chennai,click,1,0.8175,3
S00001693,U00171,FL274521,Kolkata,Chennai,click,1,0.4381,4
S00001693,U00171,FL150785,Kolkata,Chennai,click,1,0.565,5
S00001693,U00171,FL273028,Kolkata,Chennai,ignore,0,0.4449,6
S00001693,U00171,FL274332,Kolkata,Chennai,ignore,0,0.3627,7
S00001693,U00171,FL150408,Kolkata,Chennai,book,2,0.7897,8
S00001693,U00171,FL272893,Kolkata,Chennai,ignore,0,0.334,9
S00001693,U00171,FL273503,Kolkata,Chennai,click,1,0.4458,10
S00001693,U00171,FL274631,Kolkata,Chennai,ignore,0,0.4618,11
S00001693,U00171,FL274094,Kolkata,Chennai,ignore,0,0.4694,12
S00001694,U00171,FL046024,Mumbai,Delhi,click,1,0.6711,0
S00001694,U00171,FL051569,Mumbai,Delhi,click,1,0.8067,1
S00001694,U00171,FL226021,Mumbai,Delhi,ignore,0,0.3654,2
S00001694,U00171,FL227002,Mumbai,Delhi,click,1,0.3749,3
S00001694,U00171,FL228340,Mumbai,Delhi,ignore,0,0.495,4
S00001694,U00171,FL044891,Mumbai,Delhi,click,1,0.761,5
S00001694,U00171,FL050515,Mumbai,Delhi,click,1,0.7369,6
S00001694,U00171,FL049231,Mumbai,Delhi,click,1,0.7002,7
S00001694,U00171,FL225577,Mumbai,Delhi,ignore,0,0.546,8
S00001694,U00171,FL050766,Mumbai,Delhi,ignore,0,0.7787,9
S00001694,U00171,FL228208,Mumbai,Delhi,ignore,0,0.4141,10
S00001694,U00171,FL048529,Mumbai,Delhi,click,1,0.7842,11
S00001695,U00171,FL241825,Mumbai,Chennai,ignore,0,0.4863,0
S00001695,U00171,FL083984,Mumbai,Chennai,click,1,0.8078,1
S00001695,U00171,FL241976,Mumbai,Chennai,ignore,0,0.3718,2
S00001695,U00171,FL244569,Mumbai,Chennai,ignore,0,0.4177,3
S00001695,U00171,FL244460,Mumbai,Chennai,ignore,0,0.3692,4
S00001695,U00171,FL081753,Mumbai,Chennai,click,1,0.8146,5
S00001695,U00171,FL241824,Mumbai,Chennai,ignore,0,0.4871,6
S00001696,U00171,FL029635,Delhi,Hyderabad,click,1,0.8087,0
S00001696,U00171,FL034169,Delhi,Hyderabad,click,1,0.8098,1
S00001696,U00171,FL220795,Delhi,Hyderabad,click,1,0.495,2
S00001696,U00171,FL032417,Delhi,Hyderabad,ignore,0,0.6566,3
S00001696,U00171,FL035257,Delhi,Hyderabad,click,1,0.8383,4
S00001696,U00171,FL028953,Delhi,Hyderabad,book,2,0.8064,5
S00001696,U00171,FL220445,Delhi,Hyderabad,ignore,0,0.5104,6
S00001696,U00171,FL033626,Delhi,Hyderabad,click,1,0.8917,7
S00001696,U00171,FL220836,Delhi,Hyderabad,click,1,0.3817,8
S00001696,U00171,FL034090,Delhi,Hyderabad,ignore,0,0.8118,9
S00001696,U00171,FL030157,Delhi,Hyderabad,click,1,0.8064,10
S00001696,U00171,FL221125,Delhi,Hyderabad,click,1,0.5145,11
S00001697,U00172,FL034777,Delhi,Hyderabad,ignore,0,0.5451,0
S00001697,U00172,FL029745,Delhi,Hyderabad,click,1,0.6653,1
S00001697,U00172,FL220118,Delhi,Hyderabad,click,1,0.9134,2
S00001697,U00172,FL029559,Delhi,Hyderabad,ignore,0,0.4111,3
S00001697,U00172,FL030468,Delhi,Hyderabad,click,1,0.7628,4
S00001697,U00172,FL034568,Delhi,Hyderabad,ignore,0,0.6549,5
S00001697,U00172,FL221122,Delhi,Hyderabad,book,2,0.4733,6
S00001697,U00172,FL032273,Delhi,Hyderabad,ignore,0,0.5129,7
S00001697,U00172,FL028842,Delhi,Hyderabad,ignore,0,0.4193,8
S00001698,U00172,FL269462,Kolkata,Bangalore,click,1,0.664,0
S00001698,U00172,FL137281,Kolkata,Bangalore,ignore,0,0.5794,1
S00001698,U00172,FL141462,Kolkata,Bangalore,click,1,0.6278,2
S00001698,U00172,FL269333,Kolkata,Bangalore,click,1,0.4971,3
S00001698,U00172,FL140701,Kolkata,Bangalore,ignore,0,0.3937,4
S00001698,U00172,FL140552,Kolkata,Bangalore,click,1,0.609,5
S00001698,U00172,FL138348,Kolkata,Bangalore,click,1,0.5808,6
S00001698,U00172,FL142143,Kolkata,Bangalore,book,2,0.6603,7
S00001698,U00172,FL140747,Kolkata,Bangalore,click,1,0.5369,8
S00001698,U00172,FL138597,Kolkata,Bangalore,click,1,0.4338,9
S00001699,U00172,FL262527,Kolkata,Delhi,click,1,0.6635,0
S00001699,U00172,FL123369,Kolkata,Delhi,click,1,0.5244,1
S00001699,U00172,FL121042,Kolkata,Delhi,click,1,0.518,2
S00001699,U00172,FL120338,Kolkata,Delhi,ignore,0,0.5391,3
S00001699,U00172,FL124335,Kolkata,Delhi,ignore,0,0.6513,4
S00001699,U00172,FL121067,Kolkata,Delhi,ignore,0,0.5801,5
S00001699,U00172,FL120001,Kolkata,Delhi,ignore,0,0.4351,6
S00001699,U00172,FL261780,Kolkata,Delhi,click,1,0.7066,7
S00001699,U00172,FL261431,Kolkata,Delhi,click,1,0.7452,8
S00001699,U00172,FL124702,Kolkata,Delhi,click,1,0.5404,9
S00001699,U00172,FL261836,Kolkata,Delhi,click,1,0.6601,10
S00001699,U00172,FL121956,Kolkata,Delhi,ignore,0,0.4642,11
S00001699,U00172,FL122192,Kolkata,Delhi,ignore,0,0.6454,12
S00001700,U00172,FL263393,Kolkata,Delhi,ignore,0,0.4971,0
S00001700,U00172,FL122054,Kolkata,Delhi,click,1,0.6864,1
S00001700,U00172,FL120582,Kolkata,Delhi,ignore,0,0.594,2
S00001700,U00172,FL262026,Kolkata,Delhi,book,2,0.7298,3
S00001700,U00172,FL262843,Kolkata,Delhi,click,1,0.516,4
S00001700,U00172,FL263896,Kolkata,Delhi,click,1,0.7694,5
S00001700,U00172,FL124752,Kolkata,Delhi,click,1,0.696,6
S00001700,U00172,FL123506,Kolkata,Delhi,click,1,0.5279,7
S00001701,U00172,FL067731,Mumbai,Kolkata,ignore,0,0.4533,0
S00001701,U00172,FL065813,Mumbai,Kolkata,click,1,0.6857,1
S00001701,U00172,FL064066,Mumbai,Kolkata,ignore,0,0.7185,2
S00001701,U00172,FL066213,Mumbai,Kolkata,ignore,0,0.3985,3
S00001701,U00172,FL062520,Mumbai,Kolkata,ignore,0,0.4424,4
S00001701,U00172,FL062726,Mumbai,Kolkata,ignore,0,0.6871,5
S00001702,U00172,FL214858,Delhi,Bangalore,ignore,0,0.4927,0
S00001702,U00172,FL011900,Delhi,Bangalore,ignore,0,0.3882,1
S00001702,U00172,FL018041,Delhi,Bangalore,ignore,0,0.4599,2
S00001702,U00172,FL213777,Delhi,Bangalore,book,2,0.5009,3
S00001702,U00172,FL018203,Delhi,Bangalore,ignore,0,0.5385,4
S00001702,U00172,FL011181,Delhi,Bangalore,ignore,0,0.463,5
S00001702,U00172,FL016316,Delhi,Bangalore,click,1,0.7212,6
S00001702,U00172,FL018968,Delhi,Bangalore,click,1,0.5802,7
S00001702,U00172,FL016692,Delhi,Bangalore,ignore,0,0.4326,8
S00001702,U00172,FL014027,Delhi,Bangalore,ignore,0,0.53,9
S00001702,U00172,FL213770,Delhi,Bangalore,ignore,0,0.6048,10
S00001702,U00172,FL214774,Delhi,Bangalore,click,1,0.6566,11
S00001703,U00172,FL247404,Bangalore,Delhi,ignore,0,0.509,0
S00001703,U00172,FL084726,Bangalore,Delhi,click,1,0.5341,1
S00001703,U00172,FL247061,Bangalore,Delhi,click,1,0.5999,2
S00001703,U00172,FL085907,Bangalore,Delhi,ignore,0,0.4215,3
S00001703,U00172,FL093197,Bangalore,Delhi,ignore,0,0.4649,4
S00001703,U00172,FL093183,Bangalore,Delhi,ignore,0,0.5234,5
S00001703,U00172,FL248543,Bangalore,Delhi,click,1,0.7646,6
S00001703,U00172,FL247905,Bangalore,Delhi,click,1,0.69,7
S00001704,U00172,FL095480,Bangalore,Mumbai,ignore,0,0.5832,0
S00001704,U00172,FL101164,Bangalore,Mumbai,ignore,0,0.551,1
S00001704,U00172,FL099925,Bangalore,Mumbai,click,1,0.4349,2
S00001704,U00172,FL101664,Bangalore,Mumbai,click,1,0.4364,3
S00001704,U00172,FL250378,Bangalore,Mumbai,click,1,0.7315,4
S00001704,U00172,FL250912,Bangalore,Mumbai,click,1,0.657,5
S00001704,U00172,FL094399,Bangalore,Mumbai,ignore,0,0.4505,6
S00001704,U00172,FL100812,Bangalore,Mumbai,ignore,0,0.5061,7
S00001704,U00172,FL096817,Bangalore,Mumbai,click,1,0.5859,8
S00001704,U00172,FL096952,Bangalore,Mumbai,ignore,0,0.4757,9
S00001704,U00172,FL100644,Bangalore,Mumbai,click,1,0.5483,10
S00001704,U00172,FL098330,Bangalore,Mumbai,click,1,0.6557,11
S00001704,U00172,FL250527,Bangalore,Mumbai,click,1,0.6695,12
S00001705,U00172,FL010680,Delhi,Bangalore,click,1,0.6285,0
S00001705,U00172,FL019140,Delhi,Bangalore,ignore,0,0.6507,1
S00001705,U00172,FL016125,Delhi,Bangalore,book,2,0.5808,2
S00001705,U00172,FL215305,Delhi,Bangalore,ignore,0,0.4655,3
S00001705,U00172,FL010754,Delhi,Bangalore,click,1,0.5784,4
S00001705,U00172,FL020047,Delhi,Bangalore,ignore,0,0.4034,5
S00001705,U00172,FL015396,Delhi,Bangalore,ignore,0,0.6336,6
S00001705,U00172,FL013949,Delhi,Bangalore,click,1,0.6516,7
S00001706,U00173,FL099820,Bangalore,Mumbai,book,2,0.7975,0
S00001706,U00173,FL102550,Bangalore,Mumbai,click,1,0.8066,1
S00001706,U00173,FL096308,Bangalore,Mumbai,click,1,0.6859,2
S00001706,U00173,FL100117,Bangalore,Mumbai,click,1,0.6928,3
S00001706,U00173,FL099553,Bangalore,Mumbai,ignore,0,0.6947,4
S00001706,U00173,FL099475,Bangalore,Mumbai,click,1,0.8716,5
S00001706,U00173,FL094418,Bangalore,Mumbai,click,1,0.6948,6
S00001706,U00173,FL251460,Bangalore,Mumbai,click,1,0.4794,7
S00001706,U00173,FL252521,Bangalore,Mumbai,click,1,0.5911,8
S00001706,U00173,FL248768,Bangalore,Mumbai,click,1,0.3786,9
S00001706,U00173,FL102314,Bangalore,Mumbai,click,1,0.6915,10
S00001706,U00173,FL249851,Bangalore,Mumbai,ignore,0,0.3684,11
S00001706,U00173,FL094299,Bangalore,Mumbai,click,1,0.7993,12
S00001706,U00173,FL097340,Bangalore,Mumbai,click,1,0.8015,13
S00001707,U00173,FL238133,Mumbai,Hyderabad,ignore,0,0.359,0
S00001707,U00173,FL072004,Mumbai,Hyderabad,ignore,0,0.6712,1
